"","sim_number","oxcal_target","a_pass","Targets","Span","Samples","Errors","OffsetVaria","model_run","accuracy_68","accuracy_95","precision_68","precision_95","off_target_68","off_target_95","Offset"
"4154",4154,"T1020","Pass",1020,81,6,28,19.87149,1,1,1,14.5,30,0,0,0
"4155",4155,"T399","Pass",399,80,9,18,9.279687,1,0,1,14.5,28.5,1.5,0,0
"4156",4156,"T772","Fail",772,32,10,23,22.97941,1,0,1,10.5,19,1.5,0,0
"4157",4157,"T556","Pass",556,37,11,10,19.12641,1,0,1,6,11.5,1,0,0
"4158",4158,"T1064","Pass",1064,71,22,23,20.15084,1,1,1,7,17.5,0,0,0
"4159",4159,"T666","Pass",666,30,7,25,13.77753,1,1,1,9.5,18,0,0,0
"4160",4160,"T533","Pass",533,46,25,11,1.108861,1,1,1,4,8,0,0,0
"4161",4161,"T760","Pass",760,95,5,16,11.29999,1,0,1,15,31,0.5,0,0
"4162",4162,"T958","Fail",958,75,13,12,25.44528,1,1,1,6.5,12.5,0,0,0
"4163",4163,"T1009","Pass",1009,80,19,8,19.79817,1,1,1,5,10.5,0,0,0
"4164",4164,"T795","Pass",795,100,12,29,3.579683,1,1,1,15,32,0,0,0
"4165",4165,"T440","Fail",440,72,9,21,16.53278,1,1,1,11,21.5,0,0,0
"4166",4166,"T309","Pass",309,53,13,17,25.02529,1,0,0,10.5,23.5,81.5,77.5,0
"4167",4167,"T297","Fail",297,73,20,10,13.92181,1,1,1,6,11.5,0,0,0
"4168",4168,"T590","Pass",590,60,12,32,17.66471,1,0,0,11.5,24,9,2,0
"4169",4169,"T828","Fail",828,67,2,25,15.10001,1,1,1,15.5,31,0,0,0
"4170",4170,"T389","Pass",389,98,14,29,7.925024,1,1,1,17,32,0,0,0
"4171",4171,"T836","Pass",836,84,19,26,21.54901,1,1,1,10.5,28.5,0,0,0
"4172",4172,"T552","Pass",552,58,22,18,6.923069,1,1,1,5,12,0,0,0
"4173",4173,"T1154","Fail",1154,52,17,16,24.52206,1,1,1,4,8,0,0,0
"4174",4174,"T534","Pass",534,86,10,11,9.614207,1,1,1,6,11.5,0,0,0
"4175",4175,"T612","Fail",612,46,9,13,21.65917,1,1,1,8.5,16,0,0,0
"4176",4176,"T635","Pass",635,39,22,21,26.36608,1,1,1,4,8,0,0,0
"4177",4177,"T1017","Pass",1017,96,11,26,18.64544,1,1,1,10.5,20,0,0,0
"4178",4178,"T1111","Pass",1111,70,17,10,1.267838,1,1,1,7,13,0,0,0
"4179",4179,"T1096","Pass",1096,81,20,12,2.505069,1,1,1,9.5,20,0,0,0
"4180",4180,"T504","Pass",504,87,22,21,13.60434,1,1,1,4,9,0,0,0
"4181",4181,"T610","Pass",610,55,11,20,6.982715,1,1,1,8,13,0,0,0
"4182",4182,"T769","Fail",769,57,21,8,20.43543,1,1,1,4,8,0,0,0
"4183",4183,"T534","Pass",534,58,3,14,25.3544,1,1,1,9.5,20.5,0,0,0
"4184",4184,"T406","FALSE",406,93,20,31,23.73552,0,0,0,0,0,0,0,0
"4185",4185,"T1049","Pass",1049,46,2,14,1.641662,1,0,1,15.5,29,0.5,0,0
"4186",4186,"T753","Pass",753,82,18,18,2.894356,1,1,1,12,24.5,0,0,0
"4187",4187,"T356","Pass",356,57,8,23,13.31484,1,1,1,21,42.5,0,0,0
"4188",4188,"T1010","Pass",1010,92,5,27,15.22588,1,1,1,15.5,38,0,0,0
"4189",4189,"T348","FALSE",348,32,23,30,9.624597,0,0,0,0,0,0,0,0
"4190",4190,"T901","Fail",901,100,14,27,12.7853,1,1,1,6.5,12.5,0,0,0
"4191",4191,"T564","Pass",564,87,20,32,15.50017,1,1,1,10,24,0,0,0
"4192",4192,"T647","Pass",647,57,18,15,1.922315,1,1,1,5,10.5,0,0,0
"4193",4193,"T352","FALSE",352,93,8,29,18.99756,0,0,0,0,0,0,0,0
"4194",4194,"T967","Pass",967,74,6,24,17.23249,1,1,1,16,30,0,0,0
"4195",4195,"T863","Fail",863,67,18,11,18.9391,1,1,1,6,12,0,0,0
"4196",4196,"T337","Fail",337,67,11,12,22.77118,1,0,1,9.5,17,0.5,0,0
"4197",4197,"T364","Pass",364,59,6,11,5.803676,1,1,1,18.5,35,0,0,0
"4198",4198,"T640","Pass",640,41,25,12,9.684181,1,1,1,5,11,0,0,0
"4199",4199,"T386","Pass",386,70,21,19,8.264342,1,1,1,14.5,28.5,0,0,0
"4200",4200,"T829","Pass",829,44,18,32,12.52728,1,1,1,40,83,0,0,0
"4201",4201,"T216","FALSE",216,55,3,29,19.67452,0,0,0,0,0,0,0,0
"4202",4202,"T856","Pass",856,61,25,23,8.441514,1,1,1,9,16.5,0,0,0
"4203",4203,"T434","Fail",434,60,23,12,20.71037,1,1,1,7.5,16,0,0,0
"4204",4204,"T947","Pass",947,37,9,30,2.443811,1,1,1,7,16,0,0,0
"4205",4205,"T350","Fail",350,82,5,20,21.78524,1,0,1,19,29.5,0.5,0,0
"4206",4206,"T766","Fail",766,86,13,9,22.03802,1,0,1,8.5,16.5,1,0,0
"4207",4207,"T707","Pass",707,83,11,22,18.94769,1,1,1,8,17,0,0,0
"4208",4208,"T803","Pass",803,63,19,23,10.26287,1,1,1,15,28.5,0,0,0
"4209",4209,"T1056","Pass",1056,28,3,14,15.92465,1,1,1,16,52.5,0,0,0
"4210",4210,"T953","Pass",953,60,9,31,18.93117,1,1,1,11,42,0,0,0
"4211",4211,"T323","Fail",323,72,2,18,17.07657,1,1,1,23,51,0,0,0
"4212",4212,"T277","FALSE",277,78,20,11,16.73641,0,0,0,0,0,0,0,0
"4213",4213,"T967","Pass",967,95,7,30,7.707827,1,1,1,13,26,0,0,0
"4214",4214,"T979","Pass",979,41,12,32,22.74601,1,0,1,13,41.5,35,0,0
"4215",4215,"T276","FALSE",276,32,9,11,21.71433,0,0,0,0,0,0,0,0
"4216",4216,"T829","Pass",829,43,8,14,10.19292,1,1,1,16,38.5,0,0,0
"4217",4217,"T489","Pass",489,63,16,30,11.69043,1,1,1,10.5,18,0,0,0
"4218",4218,"T272","FALSE",272,82,25,11,16.32391,0,0,0,0,0,0,0,0
"4219",4219,"T1174","Fail",1174,36,21,18,21.73027,1,1,1,5.5,11.5,0,0,0
"4220",4220,"T313","Pass",313,85,10,20,2.899664,1,1,1,11,22,0,0,0
"4221",4221,"T295","FALSE",295,70,15,28,1.101505,0,0,0,0,0,0,0,0
"4222",4222,"T567","Fail",567,59,6,13,18.40006,1,1,1,7.5,13.5,0,0,0
"4223",4223,"T733","Pass",733,67,22,31,18.59427,1,1,1,9,17,0,0,0
"4224",4224,"T1035","Pass",1035,67,18,30,10.71527,1,1,1,9,18,0,0,0
"4225",4225,"T1125","Pass",1125,51,24,14,10.63496,1,1,1,12,27.5,0,0,0
"4226",4226,"T495","Pass",495,96,20,22,18.66932,1,1,1,5,10,0,0,0
"4227",4227,"T769","Pass",769,46,19,14,10.58926,1,1,1,6.5,12,0,0,0
"4228",4228,"T727","Fail",727,88,11,10,15.58545,1,1,1,10,17.5,0,0,0
"4229",4229,"T744","Pass",744,56,7,32,10.61639,1,0,1,31,51,5.5,0,0
"4230",4230,"T285","FALSE",285,53,25,8,26.23766,0,0,0,0,0,0,0,0
"4231",4231,"T235","FALSE",235,62,20,29,2.499772,0,0,0,0,0,0,0,0
"4232",4232,"T355","Pass",355,56,2,10,0.3811808,1,1,1,31,48.5,0,0,0
"4233",4233,"T341","Fail",341,80,14,25,22.57441,1,1,1,20,43,0,0,0
"4234",4234,"T1170","Pass",1170,96,22,30,23.87129,1,1,1,4,9,0,0,0
"4235",4235,"T283","FALSE",283,37,8,14,16.41806,0,0,0,0,0,0,0,0
"4236",4236,"T936","Pass",936,34,18,26,22.46295,1,1,1,4.5,11,0,0,0
"4237",4237,"T1184","Pass",1184,52,7,31,22.62418,1,0,1,14.5,32,4.5,0,0
"4238",4238,"T402","FALSE",402,47,9,26,5.678409,0,0,0,0,0,0,0,0
"4239",4239,"T738","Pass",738,62,9,25,15.66264,1,1,1,9,17.5,0,0,0
"4240",4240,"T783","Pass",783,28,3,20,25.34932,1,1,1,40,99,0,0,0
"4241",4241,"T281","FALSE",281,65,10,24,3.810867,0,0,0,0,0,0,0,0
"4242",4242,"T236","FALSE",236,71,9,27,20.83423,0,0,0,0,0,0,0,0
"4243",4243,"T490","Fail",490,72,18,12,20.19655,1,1,1,5.5,11,0,0,0
"4244",4244,"T228","FALSE",228,54,20,10,9.216122,0,0,0,0,0,0,0,0
"4245",4245,"T467","Fail",467,61,21,18,18.25722,1,1,1,6,12,0,0,0
"4246",4246,"T427","Pass",427,29,23,26,17.34933,1,1,1,18.5,59.5,0,0,0
"4247",4247,"T421","Fail",421,79,6,24,21.90643,1,1,1,10,23.5,0,0,0
"4248",4248,"T528","Pass",528,63,2,24,23.12331,1,0,1,15,47,64.5,0,0
"4249",4249,"T306","Pass",306,49,6,22,21.96519,1,0,1,29,87.5,1.5,0,0
"4250",4250,"T416","Pass",416,71,7,13,24.75325,1,1,1,9,15.5,0,0,0
"4251",4251,"T822","Pass",822,76,25,16,8.071048,1,0,1,9.5,28.5,4.5,0,0
"4252",4252,"T482","Pass",482,28,16,11,2.87025,1,1,1,4,8,0,0,0
"4253",4253,"T1044","Pass",1044,47,25,24,10.84102,1,1,1,7,13.5,0,0,0
"4254",4254,"T588","Pass",588,82,7,14,3.703759,1,0,1,8.5,16.5,0.5,0,0
"4255",4255,"T729","Pass",729,39,21,11,9.415895,1,1,1,6,12,0,0,0
"4256",4256,"T1043","Fail",1043,49,11,26,25.09666,1,1,1,7,15,0,0,0
"4257",4257,"T1189","Pass",1189,66,5,31,7.814443,1,0,1,33,74,9.5,0,0
"4258",4258,"T667","Pass",667,88,10,11,1.578839,1,1,1,5,11,0,0,0
"4259",4259,"T287","FALSE",287,65,9,28,4.49033,0,0,0,0,0,0,0,0
"4260",4260,"T300","Pass",300,28,5,21,11.42199,1,1,1,10.5,26,0,0,0
"4261",4261,"T505","Pass",505,57,5,18,10.98216,1,1,1,9.5,14.5,0,0,0
"4262",4262,"T1017","Pass",1017,84,22,16,0.7148264,1,1,1,9,15,0,0,0
"4263",4263,"T380","Pass",380,36,18,21,22.59474,1,1,1,15.5,31.5,0,0,0
"4264",4264,"T551","Pass",551,73,4,8,16.36546,1,1,1,7,12.5,0,0,0
"4265",4265,"T494","Fail",494,97,17,26,22.38055,1,1,1,5,11,0,0,0
"4266",4266,"T278","FALSE",278,88,7,19,21.57237,0,0,0,0,0,0,0,0
"4267",4267,"T926","Pass",926,54,24,22,7.541747,1,1,1,5.5,11.5,0,0,0
"4268",4268,"T544","Fail",544,74,2,24,20.49322,1,1,1,16.5,26,0,0,0
"4269",4269,"T1156","Pass",1156,61,22,14,2.114243,1,1,1,4,8,0,0,0
"4270",4270,"T651","Pass",651,49,9,27,20.25904,1,1,1,10,16,0,0,0
"4271",4271,"T570","Pass",570,30,21,32,26.42549,1,1,1,10,15,0,0,0
"4272",4272,"T377","Pass",377,99,2,10,1.663215,1,1,1,19,36.5,0,0,0
"4273",4273,"T727","Pass",727,75,9,28,10.52967,1,1,1,9,17.5,0,0,0
"4274",4274,"T231","FALSE",231,58,14,24,19.18048,0,0,0,0,0,0,0,0
"4275",4275,"T919","Pass",919,94,8,32,17.3048,1,1,1,11.5,26,0,0,0
"4276",4276,"T735","Fail",735,48,10,15,25.84035,1,1,1,7,13,0,0,0
"4277",4277,"T636","Pass",636,33,10,31,14.50891,1,1,1,10.5,22.5,0,0,0
"4278",4278,"T376","Pass",376,47,5,9,9.258604,1,0,1,16.5,31,4.5,0,0
"4279",4279,"T582","Pass",582,27,18,15,5.273387,1,1,1,9.5,18,0,0,0
"4280",4280,"T368","FALSE",368,34,7,22,26.14219,0,0,0,0,0,0,0,0
"4281",4281,"T359","Pass",359,65,16,23,12.35257,1,1,1,13,27.5,0,0,0
"4282",4282,"T1043","Pass",1043,33,18,20,13.38335,1,1,1,6,11.5,0,0,0
"4283",4283,"T791","Pass",791,78,11,25,19.00883,1,0,0,10,19.5,10,5.5,0
"4284",4284,"T978","Pass",978,38,3,25,23.4519,1,0,1,23.5,49,10.5,0,0
"4285",4285,"T500","Pass",500,57,10,30,12.06498,1,1,1,10,18.5,0,0,0
"4286",4286,"T360","Fail",360,58,8,16,23.2802,1,0,0,11,26.5,28,19.5,0
"4287",4287,"T716","Pass",716,39,13,12,16.93308,1,1,1,6,11.5,0,0,0
"4288",4288,"T367","Pass",367,83,4,8,20.34797,1,1,1,18.5,40,0,0,0
"4289",4289,"T921","Pass",921,58,17,17,5.627217,1,1,1,6.5,14.5,0,0,0
"4290",4290,"T465","Fail",465,91,19,9,21.32788,1,1,1,4,8,0,0,0
"4291",4291,"T867","Pass",867,49,23,17,12.06048,1,1,1,7.5,23.5,0,0,0
"4292",4292,"T538","Pass",538,62,23,28,24.27208,1,1,1,5.5,12,0,0,0
"4293",4293,"T461","Pass",461,88,16,26,0.8704595,1,1,1,8,16.5,0,0,0
"4294",4294,"T817","Pass",817,63,11,23,25.3977,1,1,1,19,41.5,0,0,0
"4295",4295,"T1099","Fail",1099,84,18,25,16.60504,1,1,1,7.5,13.5,0,0,0
"4296",4296,"T709","Pass",709,64,5,32,16.33556,1,1,1,16,34,0,0,0
"4297",4297,"T909","Pass",909,60,12,16,15.22144,1,1,1,5.5,12,0,0,0
"4298",4298,"T1060","Pass",1060,93,11,23,2.083888,1,1,1,10,20.5,0,0,0
"4299",4299,"T406","Pass",406,72,15,15,3.437046,1,1,1,8,15.5,0,0,0
"4300",4300,"T828","Pass",828,52,13,28,25.26676,1,1,1,25.5,60.5,0,0,0
"4301",4301,"T726","Fail",726,66,19,18,15.60328,1,1,1,6.5,13.5,0,0,0
"4302",4302,"T629","Pass",629,69,10,21,26.45392,1,0,0,8.5,16,4,0.5,0
"4303",4303,"T570","Pass",570,32,13,18,4.086117,1,1,1,6.5,13,0,0,0
"4304",4304,"T447","Pass",447,87,15,15,12.09453,1,1,1,6.5,12,0,0,0
"4305",4305,"T500","Pass",500,76,25,27,2.67758,1,1,1,5,10.5,0,0,0
"4306",4306,"T487","Pass",487,43,8,8,5.421505,1,1,1,5,11,0,0,0
"4307",4307,"T988","Pass",988,73,19,18,8.082893,1,1,1,9.5,18,0,0,0
"4308",4308,"T890","Fail",890,49,10,12,17.88834,1,1,1,5,11,0,0,0
"4309",4309,"T1169","Pass",1169,81,4,22,16.81829,1,1,1,13,28,0,0,0
"4310",4310,"T906","Pass",906,93,11,30,18.44153,1,0,0,12.5,26,8,0.5,0
"4311",4311,"T323","Pass",323,61,17,9,26.12184,1,1,1,6.5,11.5,0,0,0
"4312",4312,"T499","Pass",499,95,11,15,24.09,1,1,1,5.5,11.5,0,0,0
"4313",4313,"T932","Fail",932,30,14,15,20.40713,1,1,1,10,19.5,0,0,0
"4314",4314,"T1001","Pass",1001,80,25,24,7.138229,1,1,1,10.5,20,0,0,0
"4315",4315,"T487","Fail",487,42,4,9,23.04816,1,1,1,15,21,0,0,0
"4316",4316,"T441","Pass",441,89,7,19,11.43081,1,1,1,9,16.5,0,0,0
"4317",4317,"T523","Pass",523,58,5,10,10.27233,1,0,1,6,11.5,0.5,0,0
"4318",4318,"T670","Pass",670,58,4,9,13.83092,1,1,1,5.5,12,0,0,0
"4319",4319,"T981","Pass",981,25,17,26,16.40024,1,0,1,19.5,52.5,2.5,0,0
"4320",4320,"T977","Fail",977,92,22,13,22.71552,1,1,1,8.5,18.5,0,0,0
"4321",4321,"T538","Fail",538,76,7,28,23.42975,1,1,1,8.5,14.5,0,0,0
"4322",4322,"T787","Pass",787,63,10,17,17.87526,1,1,1,18.5,36.5,0,0,0
"4323",4323,"T900","Pass",900,94,6,25,14.13863,1,1,1,10.5,23,0,0,0
"4324",4324,"T465","Pass",465,96,3,32,4.08951,1,0,1,16,29.5,5,0,0
"4325",4325,"T1117","Pass",1117,44,8,28,22.17365,1,0,1,15,44,2.5,0,0
"4326",4326,"T814","Pass",814,39,6,9,8.853086,1,1,1,26,54,0,0,0
"4327",4327,"T1086","Pass",1086,39,21,30,14.24886,1,1,1,15.5,30,0,0,0
"4328",4328,"T784","Pass",784,74,5,15,11.69419,1,1,1,11,25.5,0,0,0
"4329",4329,"T996","Pass",996,72,8,23,24.53553,1,1,1,10,18.5,0,0,0
"4330",4330,"T472","Pass",472,57,6,11,19.28004,1,1,1,8,13,0,0,0
"4331",4331,"T1186","Fail",1186,91,7,26,10.66031,1,0,1,12,27.5,4,0,0
"4332",4332,"T527","Pass",527,39,22,13,5.962572,1,0,1,4,9,0.5,0,0
"4333",4333,"T975","Pass",975,41,10,22,22.31433,1,1,1,16,43.5,0,0,0
"4334",4334,"T981","Pass",981,66,7,22,10.21119,1,0,1,15.5,36.5,4,0,0
"4335",4335,"T1135","Pass",1135,76,3,25,11.44379,1,1,1,24.5,61,0,0,0
"4336",4336,"T1158","Pass",1158,42,2,20,5.792144,1,1,1,41.5,67.5,0,0,0
"4337",4337,"T911","Pass",911,89,15,28,24.95003,1,1,1,7.5,16.5,0,0,0
"4338",4338,"T1158","Pass",1158,86,23,23,13.96537,1,0,1,5.5,11.5,0.5,0,0
"4339",4339,"T413","Fail",413,71,14,15,16.29605,1,1,1,7,16,0,0,0
"4340",4340,"T667","Pass",667,89,3,28,4.821645,1,1,1,24,42,0,0,0
"4341",4341,"T490","Pass",490,100,13,9,7.963081,1,1,1,5,10,0,0,0
"4342",4342,"T721","Pass",721,82,6,14,9.515628,1,1,1,10.5,20,0,0,0
"4343",4343,"T1028","Fail",1028,36,6,18,20.454,1,1,1,14.5,36.5,0,0,0
"4344",4344,"T215","FALSE",215,26,24,10,6.789961,0,0,0,0,0,0,0,0
"4345",4345,"T1025","Pass",1025,83,2,21,2.163642,1,1,1,44,92.5,0,0,0
"4346",4346,"T1050","Fail",1050,58,9,9,23.60132,1,1,1,7.5,15,0,0,0
"4347",4347,"T1097","Pass",1097,93,20,29,23.99209,1,1,1,6.5,13.5,0,0,0
"4348",4348,"T608","Pass",608,75,21,16,5.205355,1,1,1,6,11.5,0,0,0
"4349",4349,"T1120","Pass",1120,84,22,13,6.917948,1,1,1,11.5,20.5,0,0,0
"4350",4350,"T568","Pass",568,71,18,32,6.578008,1,1,1,10.5,22,0,0,0
"4351",4351,"T471","Pass",471,28,4,17,2.361662,1,1,1,13,22,0,0,0
"4352",4352,"T433","Pass",433,67,15,26,15.85007,1,1,1,10,20.5,0,0,0
"4353",4353,"T873","Pass",873,92,23,25,14.35489,1,0,1,5.5,11.5,0.5,0,0
"4354",4354,"T684","Pass",684,96,20,18,3.11649,1,1,1,5.5,12.5,0,0,0
"4355",4355,"T495","Pass",495,98,5,16,10.72466,1,1,1,8,15,0,0,0
"4356",4356,"T683","Pass",683,57,18,22,23.20455,1,1,1,9,15,0,0,0
"4357",4357,"T707","Pass",707,86,19,9,3.757411,1,1,1,5,11,0,0,0
"4358",4358,"T1040","Pass",1040,41,8,10,4.0903,1,0,1,6.5,13,0.5,0,0
"4359",4359,"T719","Pass",719,72,10,29,26.28968,1,0,1,15.5,32.5,1.5,0,0
"4360",4360,"T894","Pass",894,85,16,23,8.02917,1,1,1,10,14.5,0,0,0
"4361",4361,"T702","Fail",702,49,13,26,24.21907,1,0,1,7,17.5,4.5,0,0
"4362",4362,"T1109","Pass",1109,39,7,19,17.82363,1,0,1,17,53.5,5,0,0
"4363",4363,"T1180","Pass",1180,99,15,17,1.576385,1,1,1,8,17,0,0,0
"4364",4364,"T288","FALSE",288,76,22,13,20.35515,0,0,0,0,0,0,0,0
"4365",4365,"T936","Fail",936,72,22,15,16.51309,1,0,1,7.5,15,1,0,0
"4366",4366,"T208","FALSE",208,90,23,17,4.668079,0,0,0,0,0,0,0,0
"4367",4367,"T825","Pass",825,42,13,12,14.26294,1,1,1,16,41,0,0,0
"4368",4368,"T1022","Pass",1022,59,7,28,5.647117,1,1,1,23,50.5,0,0,0
"4369",4369,"T528","Pass",528,43,5,10,22.76976,1,1,1,5.5,12,0,0,0
"4370",4370,"T1178","Pass",1178,40,4,13,6.967786,1,1,1,11,22.5,0,0,0
"4371",4371,"T751","Pass",751,35,3,28,23.64712,1,0,0,38,111.5,9.5,1,0
"4372",4372,"T1170","Fail",1170,100,25,15,13.78207,1,1,1,4.5,11,0,0,0
"4373",4373,"T1037","Pass",1037,80,11,20,1.279022,1,1,1,8.5,17,0,0,0
"4374",4374,"T904","Pass",904,63,17,19,23.95101,1,1,1,8,14.5,0,0,0
"4375",4375,"T725","Fail",725,58,7,28,11.65454,1,0,1,20,36.5,3,0,0
"4376",4376,"T387","Pass",387,42,8,20,6.08769,1,1,1,10,26,0,0,0
"4377",4377,"T332","Pass",332,52,22,15,12.47549,1,1,1,16,26,0,0,0
"4378",4378,"T956","Pass",956,83,25,23,5.239878,1,1,1,8.5,19,0,0,0
"4379",4379,"T904","Pass",904,30,21,16,4.17687,1,1,1,5.5,11.5,0,0,0
"4380",4380,"T745","Fail",745,27,14,9,23.03005,1,1,1,8,17,0,0,0
"4381",4381,"T773","Fail",773,93,20,24,23.20667,1,1,1,8.5,16,0,0,0
"4382",4382,"T1042","Pass",1042,43,20,26,5.574488,1,1,1,5,12,0,0,0
"4383",4383,"T561","Pass",561,99,17,26,13.0121,1,1,1,9,14.5,0,0,0
"4384",4384,"T483","Pass",483,46,4,22,15.97245,1,0,1,8.5,17.5,4,0,0
"4385",4385,"T548","Pass",548,39,18,21,0.7126937,1,1,1,13,23.5,0,0,0
"4386",4386,"T773","Pass",773,52,2,23,4.176601,1,1,1,44.5,92.5,0,0,0
"4387",4387,"T1101","Pass",1101,75,15,12,2.085556,1,1,1,8,16,0,0,0
"4388",4388,"T799","Pass",799,98,2,26,26.03551,1,0,0,29.5,50.5,20.5,12.5,0
"4389",4389,"T345","Pass",345,82,21,13,14.12622,1,1,1,9.5,16,0,0,0
"4390",4390,"T828","Pass",828,68,12,28,4.755651,1,1,1,15,31,0,0,0
"4391",4391,"T617","Pass",617,73,15,25,24.23595,1,1,1,5.5,12,0,0,0
"4392",4392,"T913","Pass",913,78,21,26,1.852615,1,1,1,6,11.5,0,0,0
"4393",4393,"T378","Pass",378,96,25,13,6.290448,1,1,1,11,22.5,0,0,0
"4394",4394,"T884","Pass",884,69,5,14,8.551407,1,1,1,8.5,16.5,0,0,0
"4395",4395,"T1194","Pass",1194,74,13,22,2.182533,1,1,1,12,21.5,0,0,0
"4396",4396,"T1135","Fail",1135,72,24,16,25.10271,1,1,1,4,8,0,0,0
"4397",4397,"T445","Pass",445,36,19,17,16.03177,1,1,1,10.5,23.5,0,0,0
"4398",4398,"T796","Pass",796,41,6,30,8.178147,1,1,1,46.5,90,0,0,0
"4399",4399,"T427","Pass",427,32,22,14,17.72834,1,0,0,9,28.5,97.5,3,0
"4400",4400,"T1080","Pass",1080,60,3,15,7.366161,1,0,1,18.5,49.5,4,0,0
"4401",4401,"T563","Fail",563,47,25,20,16.19417,1,1,1,5,10.5,0,0,0
"4402",4402,"T1197","Pass",1197,56,19,27,8.39837,1,1,1,15,31,0,0,0
"4403",4403,"T618","Pass",618,58,21,26,11.65805,1,1,1,5,10.5,0,0,0
"4404",4404,"T979","Pass",979,87,16,30,25.81829,1,0,0,10,23,13,3.5,0
"4405",4405,"T468","Pass",468,38,21,25,18.42231,1,1,1,5,12,0,0,0
"4406",4406,"T635","Pass",635,36,17,31,16.7034,1,1,1,9,13.5,0,0,0
"4407",4407,"T248","FALSE",248,32,12,9,4.623562,0,0,0,0,0,0,0,0
"4408",4408,"T918","Pass",918,100,18,30,3.034162,1,1,1,5.5,13,0,0,0
"4409",4409,"T446","Pass",446,36,24,21,11.26804,1,1,1,11.5,25,0,0,0
"4410",4410,"T760","Fail",760,50,12,14,23.17627,1,1,1,9,18,0,0,0
"4411",4411,"T302","FALSE",302,48,3,22,12.31818,0,0,0,0,0,0,0,0
"4412",4412,"T774","Fail",774,56,17,11,16.49729,1,0,0,5.5,11.5,4,2,0
"4413",4413,"T297","Fail",297,36,15,18,25.35997,1,1,1,8.5,21.5,0,0,0
"4414",4414,"T790","Pass",790,42,23,25,15.15594,1,1,1,8.5,19.5,0,0,0
"4415",4415,"T654","Pass",654,68,24,9,12.2927,1,1,1,5,9.5,0,0,0
"4416",4416,"T1188","Pass",1188,85,11,28,14.87094,1,1,1,10,18,0,0,0
"4417",4417,"T266","FALSE",266,97,22,19,11.52607,0,0,0,0,0,0,0,0
"4418",4418,"T360","Pass",360,48,24,18,16.15368,1,0,1,15,25.5,4.5,0,0
"4419",4419,"T550","Pass",550,65,13,32,3.69947,1,1,1,10,16,0,0,0
"4420",4420,"T1104","Pass",1104,71,8,15,11.13897,1,1,1,6.5,13.5,0,0,0
"4421",4421,"T319","Pass",319,86,2,14,11.38815,1,1,1,11.5,25.5,0,0,0
"4422",4422,"T434","Fail",434,48,9,13,23.30205,1,0,0,9,18.5,8,4,0
"4423",4423,"T1108","Pass",1108,56,3,13,8.999061,1,1,1,17,48,0,0,0
"4424",4424,"T998","Pass",998,31,21,20,17.65036,1,1,1,9.5,17.5,0,0,0
"4425",4425,"T316","FALSE",316,66,7,31,1.25729,0,0,0,0,0,0,0,0
"4426",4426,"T1054","Pass",1054,95,23,16,4.689046,1,1,1,5.5,12,0,0,0
"4427",4427,"T759","Pass",759,99,16,25,0.8408211,1,1,1,9.5,20,0,0,0
"4428",4428,"T996","Pass",996,87,10,29,12.62662,1,1,1,10.5,21,0,0,0
"4429",4429,"T488","Pass",488,86,11,26,0.1985967,1,1,1,9.5,14.5,0,0,0
"4430",4430,"T234","FALSE",234,78,10,14,16.23701,0,0,0,0,0,0,0,0
"4431",4431,"T286","FALSE",286,76,12,13,18.32607,0,0,0,0,0,0,0,0
"4432",4432,"T202","FALSE",202,91,20,8,15.41544,0,0,0,0,0,0,0,0
"4433",4433,"T282","FALSE",282,81,12,29,25.12097,0,0,0,0,0,0,0,0
"4434",4434,"T716","Pass",716,83,8,30,6.824598,1,1,1,14,25,0,0,0
"4435",4435,"T519","Pass",519,97,2,13,19.09214,1,1,1,12,21,0,0,0
"4436",4436,"T394","Pass",394,30,20,17,3.649798,1,0,1,13,25,5.5,0,0
"4437",4437,"T1060","Pass",1060,94,21,32,8.361282,1,1,1,11,20.5,0,0,0
"4438",4438,"T1053","Pass",1053,72,17,9,2.298107,1,1,1,5.5,12.5,0,0,0
"4439",4439,"T760","Pass",760,34,10,31,14.49026,1,0,1,16,31.5,5.5,0,0
"4440",4440,"T1111","Pass",1111,68,9,17,12.22933,1,1,1,8,15,0,0,0
"4441",4441,"T320","Pass",320,90,15,28,16.23091,1,1,1,15,41,0,0,0
"4442",4442,"T1081","Pass",1081,75,4,27,18.60939,1,1,1,17,56,0,0,0
"4443",4443,"T1130","Pass",1130,53,16,22,2.008596,1,1,1,4,8,0,0,0
"4444",4444,"T1095","Pass",1095,51,21,21,2.543205,1,1,1,15.5,30,0,0,0
"4445",4445,"T921","Pass",921,31,3,10,19.95147,1,1,1,5.5,13,0,0,0
"4446",4446,"T944","Fail",944,58,16,15,21.40212,1,1,1,4,8,0,0,0
"4447",4447,"T1196","Pass",1196,29,23,16,4.84905,1,0,1,6.5,12.5,1,0,0
"4448",4448,"T677","Pass",677,82,23,25,21.10282,1,1,1,7.5,14.5,0,0,0
"4449",4449,"T708","Pass",708,39,3,26,25.8996,1,1,1,27,54,0,0,0
"4450",4450,"T1090","Pass",1090,69,11,17,0.08966706,1,1,1,18.5,36,0,0,0
"4451",4451,"T654","Pass",654,49,8,28,6.214981,1,1,1,8.5,16,0,0,0
"4452",4452,"T561","Pass",561,90,8,28,4.679406,1,1,1,9,17,0,0,0
"4453",4453,"T1093","Pass",1093,50,25,11,17.13683,1,1,1,10,18,0,0,0
