"","SimNumber","Targets","Span","Samples","Phases","Errors","OffsetVaria"
"4972",4972,6959,200,20,1,21,4.56809822956543
"4973",4973,9348,164,21,1,23,4.77311391601898
"4974",4974,3636,190,9,1,24,15.3947237063225
"4975",4975,2928,39,31,1,32,25.5702004441388
"4976",4976,2025,32,16,1,31,23.5335580367742
"4977",4977,4957,175,9,1,12,3.39497401362448
"4978",4978,2252,152,23,1,10,19.0450649663126
"4979",4979,10188,82,19,1,17,17.9918115338536
"4980",4980,10456,122,39,1,10,8.52872009922401
"4981",4981,7601,102,8,1,21,1.73207213415578
"4982",4982,4625,67,5,1,12,14.0438546599923
"4983",4983,9793,167,5,1,29,14.669604256453
"4984",4984,10174,44,31,1,23,26.4468674654467
"4985",4985,3148,46,37,1,16,1.40415911603952
"4986",4986,2065,133,34,1,11,13.9685087854811
"4987",4987,5156,98,17,1,13,14.9424448935597
"4988",4988,6768,79,34,1,13,4.14270751827303
"4989",4989,4036,103,12,1,22,19.2431870412109
"4990",4990,4523,168,34,1,25,17.5046371531424
"4991",4991,5855,40,10,1,20,3.3943355216817
"4992",4992,2590,74,24,1,27,22.1115692111
"4993",4993,1575,93,38,1,28,18.0794667287292
"4994",4994,4315,107,28,1,9,3.66857718608528
"4995",4995,5104,69,17,1,16,11.9865104407126
"4996",4996,2262,138,39,1,26,18.6751924519371
"4997",4997,9618,69,10,1,24,24.3182576070724
"4998",4998,11126,177,39,1,24,12.1242957889859
"4999",4999,11700,56,13,1,9,0.553975273591466
"5000",5000,11989,73,20,1,30,22.7957958023127
"5001",5001,3294,68,12,1,26,2.25680431787251
"5002",5002,9303,184,33,1,26,16.9568532428478
"5003",5003,1126,103,16,1,27,8.49465085597709
"5004",5004,11542,188,20,1,20,25.0798102819482
"5005",5005,7310,92,26,1,11,8.49738308100961
"5006",5006,355,106,19,1,31,3.8391998454479
"5007",5007,11300,88,30,1,24,9.1833202558523
"5008",5008,8977,164,23,1,8,8.68997314676037
"5009",5009,5344,83,35,1,8,22.768634786828
"5010",5010,301,95,21,1,18,25.1856101126825
"5011",5011,5432,128,36,1,15,25.0901159479995
"5012",5012,3459,193,14,1,12,24.3951553167941
"5013",5013,10053,147,11,1,13,22.6871702867302
"5014",5014,2192,185,34,1,13,11.7439508517662
"5015",5015,10816,159,34,1,24,25.9160945681154
"5016",5016,6243,52,14,1,31,3.70824461553176
"5017",5017,9587,57,7,1,23,18.1707776103429
"5018",5018,7752,124,12,1,20,24.6314239397107
"5019",5019,2246,119,26,1,16,10.8110342000443
"5020",5020,5943,184,34,1,8,8.58578082115459
"5021",5021,3096,109,30,1,19,24.4169532270073
"5022",5022,3275,153,39,1,21,10.5448891492588
"5023",5023,3327,71,31,1,31,23.6752930309169
"5024",5024,8279,178,20,1,26,13.2810913633762
"5025",5025,1437,143,26,1,21,18.5766922289103
"5026",5026,5280,87,12,1,29,24.7782420915624
"5027",5027,2675,71,27,1,15,9.78669569088984
"5028",5028,700,60,36,1,18,4.36221585571463
"5029",5029,1809,174,37,1,22,23.6215937034253
"5030",5030,6047,69,24,1,12,24.6832424902124
"5031",5031,8611,56,28,1,28,3.55943136685085
"5032",5032,10609,200,39,1,16,14.0470531784294
"5033",5033,12278,26,7,1,10,24.2959025719648
"5034",5034,9058,87,33,1,23,6.90569205299602
"5035",5035,4605,65,26,1,32,17.6440314317632
"5036",5036,8043,186,21,1,29,2.38794407354575
"5037",5037,4259,178,19,1,16,20.7311764570095
"5038",5038,10969,36,12,1,27,2.70256923814258
"5039",5039,1596,55,17,1,8,1.48738009675499
"5040",5040,2394,150,29,1,24,22.1758429540563
"5041",5041,6831,33,39,1,26,20.1459721570325
"5042",5042,4083,75,12,1,17,19.1017075684748
"5043",5043,4224,105,22,1,12,23.3498564819749
"5044",5044,6284,48,37,1,12,13.4591914990116
"5045",5045,10065,53,21,1,12,18.1405294779548
"5046",5046,10274,153,30,1,21,22.7143933887032
"5047",5047,3892,181,27,1,22,26.0421953663782
"5048",5048,1509,51,5,1,10,25.620071917203
"5049",5049,2531,101,36,1,25,4.19068584393989
"5050",5050,9620,174,33,1,23,10.4875052974808
"5051",5051,1894,153,16,1,19,14.5458459012504
"5052",5052,12080,155,38,1,8,16.3293380838544
"5053",5053,1427,114,11,1,26,15.5576933715329
"5054",5054,8169,114,15,1,9,20.5849799289242
"5055",5055,8140,114,9,1,24,5.36382633575844
"5056",5056,1215,86,39,1,31,15.5042561115837
"5057",5057,7312,194,7,1,8,9.98229021084192
"5058",5058,2897,76,36,1,12,8.94155147835822
"5059",5059,6081,106,37,1,12,13.0543346459041
"5060",5060,6258,91,24,1,30,25.4654685836793
"5061",5061,5602,93,8,1,25,9.22649221861572
"5062",5062,3727,96,15,1,20,8.25770263804844
"5063",5063,2715,53,17,1,22,23.142938708114
"5064",5064,3643,145,6,1,15,14.2740561934882
"5065",5065,812,185,23,1,13,24.7927637281732
"5066",5066,4067,61,28,1,11,13.5492509704747
"5067",5067,8367,72,37,1,25,14.5778822762796
"5068",5068,11196,177,26,1,24,21.3273081887092
"5069",5069,1155,46,6,1,9,7.12421743972064
"5070",5070,11153,162,12,1,13,4.90716348764999
"5071",5071,7584,53,38,1,31,1.56432456723344
"5072",5072,10057,150,25,1,22,21.8374444208243
"5073",5073,9011,58,30,1,13,24.2415122723882
"5074",5074,3929,121,12,1,29,10.6490426299346
"5075",5075,5746,82,6,1,30,25.587790978295
"5076",5076,9356,184,5,1,25,1.9047992311751
"5077",5077,10798,138,24,1,10,12.0985620038505
"5078",5078,3931,76,8,1,27,6.87264100224501
"5079",5079,7880,48,21,1,27,16.9656736641158
"5080",5080,451,81,18,1,25,18.34703520928
"5081",5081,6812,82,27,1,20,18.8484424130667
"5082",5082,1549,110,22,1,22,15.3799633362743
"5083",5083,11755,66,15,1,12,13.3403836759436
"5084",5084,7184,128,31,1,14,7.38141283087269
"5085",5085,1203,157,25,1,20,13.5087550630737
"5086",5086,953,161,38,1,31,19.9456156348896
"5087",5087,1358,157,15,1,15,18.8501279967513
"5088",5088,2405,104,32,1,32,8.4137207142883
"5089",5089,11734,185,39,1,18,3.26950802394631
"5090",5090,9686,114,40,1,14,5.62834133704216
"5091",5091,11731,107,13,1,18,13.9403200205124
"5092",5092,4573,68,9,1,31,8.93656322419341
"5093",5093,10195,52,7,1,15,16.1961400836615
"5094",5094,8442,83,7,1,21,3.55866596254939
"5095",5095,2856,39,15,1,8,20.2506029565083
"5096",5096,10389,91,16,1,30,16.4313355043307
"5097",5097,10633,25,21,1,28,9.78973435034719
"5098",5098,11866,195,38,1,29,11.8338310849729
"5099",5099,9262,184,25,1,22,18.945691084038
"5100",5100,2750,54,13,1,14,4.00153345577838
"5101",5101,8956,87,26,1,23,14.1547133148261
"5102",5102,9801,51,12,1,12,2.19677920211712
"5103",5103,2005,158,37,1,10,25.3798873045626
"5104",5104,9554,111,5,1,10,13.5062221650986
"5105",5105,9889,28,32,1,19,10.0886988136924
"5106",5106,686,64,16,1,19,23.6019256750382
"5107",5107,8932,49,11,1,14,22.0473547658918
"5108",5108,9040,106,27,1,8,9.88948930286593
"5109",5109,1347,128,5,1,12,4.96356772656157
"5110",5110,296,155,30,1,14,9.29439387813397
"5111",5111,277,157,39,1,12,20.6859572689522
"5112",5112,8939,165,7,1,11,7.83268977637542
"5113",5113,6896,28,35,1,21,15.8104037712419
"5114",5114,1497,110,40,1,18,19.9839831350415
"5115",5115,3810,187,33,1,14,24.2448191012996
"5116",5116,6941,75,26,1,16,16.0403857284649
"5117",5117,5217,187,7,1,28,16.9801845282922
"5118",5118,558,152,14,1,32,18.6680019074171
"5119",5119,1353,65,30,1,14,5.12490433141799
"5120",5120,826,158,27,1,26,15.871923707278
"5121",5121,8793,168,21,1,21,12.6074725969827
"5122",5122,10356,114,7,1,15,22.8065354568046
"5123",5123,11853,52,12,1,20,19.0235380081239
"5124",5124,8645,131,17,1,19,9.75016926519852
"5125",5125,1088,107,18,1,21,12.9118966115883
"5126",5126,8721,112,7,1,25,23.4126558821478
"5127",5127,7238,117,25,1,31,1.26915604204778
"5128",5128,7715,161,39,1,16,0.0167639401673805
"5129",5129,4024,66,31,1,13,10.2412997083496
"5130",5130,3785,94,13,1,10,2.00204528615996
"5131",5131,2855,192,24,1,15,1.91435734209628
"5132",5132,458,117,30,1,23,25.6960932221252
"5133",5133,5850,149,24,1,32,10.1816200015144
"5134",5134,8650,156,13,1,32,10.6883850909395
"5135",5135,6637,199,29,1,10,5.02974762897962
"5136",5136,3130,191,35,1,11,7.53663144562976
"5137",5137,3682,167,20,1,8,8.19783802292985
"5138",5138,1677,96,31,1,11,8.31155427271011
"5139",5139,7693,44,27,1,22,5.64202306926739
"5140",5140,2051,96,39,1,19,3.87097353595681
"5141",5141,6068,132,27,1,28,4.92938105390663
"5142",5142,4555,29,24,1,27,18.6065511284363
"5143",5143,4316,154,8,1,25,2.59675835116394
"5144",5144,9314,88,40,1,29,13.6894844254472
"5145",5145,7576,169,36,1,21,4.22318856790173
"5146",5146,9241,55,8,1,32,7.32561891269195
"5147",5147,7553,33,26,1,29,2.43342085605557
"5148",5148,1392,37,24,1,10,12.6530961893892
"5149",5149,5417,30,21,1,23,10.9783453723122
"5150",5150,6704,125,9,1,19,23.0040304230028
"5151",5151,1034,78,29,1,21,8.56358588564815
"5152",5152,4299,189,33,1,20,11.2512157292454
"5153",5153,8033,154,28,1,32,25.2467503173165
"5154",5154,4973,127,13,1,29,2.25109398359596
"5155",5155,5988,164,26,1,11,24.6327979680537
"5156",5156,10794,36,8,1,19,5.94702516133757
"5157",5157,7516,41,33,1,8,7.86910750906612
"5158",5158,6064,35,39,1,8,22.6255333099822
"5159",5159,10074,53,28,1,21,1.58681101863855
"5160",5160,6854,127,18,1,22,10.0908892272227
"5161",5161,321,67,11,1,19,9.81938344036089
"5162",5162,5377,57,31,1,13,22.4380090155024
"5163",5163,7164,106,5,1,21,22.6559128339887
"5164",5164,1578,31,37,1,29,18.0942438744071
"5165",5165,2838,53,16,1,20,22.478109187094
"5166",5166,2521,126,21,1,29,21.2606065018922
"5167",5167,10862,52,17,1,28,14.6848131941301
"5168",5168,11913,162,34,1,29,18.5226012376635
"5169",5169,9667,90,24,1,30,4.29184833904239
"5170",5170,3314,197,34,1,18,20.9035041903893
"5171",5171,4219,199,34,1,10,20.84638251104
"5172",5172,11544,39,37,1,29,3.95626973425457
"5173",5173,10979,179,36,1,32,14.7173670532221
"5174",5174,8320,56,32,1,14,4.54483425024268
"5175",5175,10617,62,22,1,24,14.4942812803523
"5176",5176,12004,189,9,1,16,20.5970099865715
"5177",5177,4394,48,37,1,19,26.2817918386441
"5178",5178,1152,90,26,1,8,23.7813007276831
"5179",5179,9762,34,29,1,18,1.86760484050564
"5180",5180,10870,83,23,1,32,20.600730166012
"5181",5181,6368,182,5,1,8,8.34971809611027
"5182",5182,9156,41,24,1,14,21.7934415183645
"5183",5183,10880,48,29,1,15,8.38328996877465
"5184",5184,6061,59,9,1,17,20.9268049539358
"5185",5185,8437,84,30,1,21,3.86614151294157
"5186",5186,2645,57,20,1,21,23.9008313588968
"5187",5187,2463,99,35,1,31,12.4530896356334
"5188",5188,9277,130,23,1,8,6.71163422761625
"5189",5189,4641,177,16,1,8,11.2690700276333
"5190",5190,3149,116,9,1,28,17.6206742455857
"5191",5191,6198,189,37,1,10,13.612720087843
"5192",5192,7964,113,23,1,30,5.65821994901285
"5193",5193,2718,105,11,1,23,25.3597673336775
"5194",5194,4669,137,9,1,29,14.7298549023182
"5195",5195,5104,26,5,1,19,22.5903005019012
"5196",5196,1496,98,39,1,22,0.387759200117551
"5197",5197,5794,85,35,1,10,20.8459911557739
"5198",5198,6687,25,23,1,13,25.8093211770682
"5199",5199,3639,112,8,1,9,8.77518585560564
"5200",5200,10205,40,8,1,10,1.39780994431255
"5201",5201,11659,178,8,1,27,0.325617146732751
"5202",5202,3853,158,20,1,19,10.6379248543531
"5203",5203,1692,158,14,1,16,2.29074668577942
"5204",5204,11853,166,34,1,32,4.55379380620201
"5205",5205,1700,125,26,1,9,2.70039073228627
"5206",5206,5778,184,38,1,25,4.26745912772394
"5207",5207,11688,87,7,1,23,2.73296183591126
"5208",5208,9730,168,36,1,14,6.61212906477926
"5209",5209,7031,94,24,1,15,6.78177321566595
"5210",5210,11684,190,35,1,31,5.77952017162507
"5211",5211,2783,87,34,1,21,25.5214530554914
"5212",5212,5374,122,10,1,19,12.6393985514732
"5213",5213,9119,47,27,1,32,15.1403008412009
"5214",5214,6708,84,26,1,13,23.4271287404841
"5215",5215,3953,89,34,1,13,6.56752883514366
"5216",5216,4681,48,23,1,17,6.92861543582636
"5217",5217,11030,49,9,1,9,5.02232624833961
"5218",5218,7989,180,21,1,13,7.6289851186492
"5219",5219,1798,120,19,1,19,13.4523638979243
"5220",5220,11119,58,34,1,26,14.632330121387
"5221",5221,7863,107,15,1,21,14.3615281767696
"5222",5222,1020,86,40,1,20,3.60795391023392
"5223",5223,5575,42,8,1,20,6.8911251733941
"5224",5224,1167,52,24,1,10,9.09699981250521
"5225",5225,2384,128,34,1,13,9.93392368883593
"5226",5226,1167,142,29,1,31,6.45237526742509
"5227",5227,4157,44,38,1,12,10.9238577568079
"5228",5228,1463,157,22,1,25,22.4585702181489
"5229",5229,11552,92,9,1,26,17.9019292584499
"5230",5230,1223,196,14,1,29,3.47188301404216
"5231",5231,11662,171,29,1,9,10.6702273011114
"5232",5232,5916,65,16,1,26,10.4922704030706
"5233",5233,3659,33,13,1,12,3.52701385370991
"5234",5234,3264,158,25,1,9,16.510154970716
"5235",5235,4922,44,25,1,18,14.959340710575
"5236",5236,5367,99,36,1,30,11.2190287005471
"5237",5237,2924,132,6,1,19,2.21262586668436
"5238",5238,3327,184,39,1,15,4.54107182632387
"5239",5239,7764,177,5,1,24,8.77594860073225
"5240",5240,2005,99,8,1,23,23.794807386253
"5241",5241,2014,93,16,1,25,25.040759978499
"5242",5242,440,103,24,1,28,0.280243220612407
"5243",5243,6944,81,36,1,28,19.5845028126452
"5244",5244,4345,100,40,1,26,23.0787081659518
"5245",5245,553,73,14,1,17,22.5362321475744
"5246",5246,6217,93,14,1,31,22.1361487354285
"5247",5247,5896,184,10,1,16,6.79236863922887
"5248",5248,486,95,5,1,20,25.526170882063
"5249",5249,7752,186,15,1,12,4.26351810103608
"5250",5250,1801,127,31,1,14,7.97169290333288
"5251",5251,9549,30,34,1,20,22.8700412350011
"5252",5252,11147,186,18,1,21,15.6702790154398
"5253",5253,3911,41,8,1,24,23.4317707774877
"5254",5254,1793,119,13,1,22,21.638809643442
"5255",5255,11694,134,15,1,20,17.2502417743872
"5256",5256,9591,32,19,1,21,14.4955847881187
"5257",5257,3432,106,15,1,17,18.1204818662405
"5258",5258,6373,95,8,1,10,25.5014958742312
"5259",5259,11145,137,30,1,19,20.3356312938409
"5260",5260,11040,188,32,1,27,13.2910850915597
"5261",5261,5098,146,7,1,18,6.70664072296931
"5262",5262,2664,118,37,1,29,19.4654518200685
"5263",5263,4117,78,21,1,27,0.119591967171989
"5264",5264,2092,109,11,1,31,7.0432373289899
"5265",5265,5889,71,31,1,8,0.462894105197862
"5266",5266,11255,99,19,1,18,25.1699377382086
"5267",5267,10613,47,31,1,9,4.43199370807689
"5268",5268,3542,107,19,1,15,1.34669960425887
"5269",5269,6993,91,33,1,29,9.92307028212445
"5270",5270,4054,35,7,1,21,10.7421134842611
"5271",5271,1334,104,21,1,16,17.5197341278358
"5272",5272,4536,193,40,1,9,7.1162005581595
"5273",5273,1111,138,27,1,29,24.9202446690302
"5274",5274,5545,54,28,1,19,22.9046803745853
"5275",5275,551,57,18,1,12,7.05651896337187
"5276",5276,7622,110,19,1,9,16.1421494994019
"5277",5277,2956,117,13,1,15,3.52562000186625
"5278",5278,4221,139,33,1,31,3.90033531786129
"5279",5279,8995,79,12,1,24,8.52358877404872
"5280",5280,6812,141,29,1,29,7.3888139869764
"5281",5281,1892,189,5,1,20,3.09837994860904
"5282",5282,8014,67,40,1,29,20.9823107557662
"5283",5283,9567,76,29,1,8,23.9481844699858
"5284",5284,6219,136,27,1,18,0.377954600346507
"5285",5285,10184,53,8,1,32,22.8766412761211
"5286",5286,6436,199,38,1,20,9.62325029868237
"5287",5287,1153,184,27,1,14,22.6759665784636
"5288",5288,483,117,37,1,8,24.2022868582651
"5289",5289,9285,134,12,1,32,5.21142119585653
"5290",5290,9570,63,32,1,23,10.1018038319743
"5291",5291,5618,162,40,1,29,12.6368448675119
"5292",5292,11664,35,14,1,8,16.6875424289831
"5293",5293,2271,143,26,1,30,20.2894382061327
"5294",5294,807,151,27,1,19,13.6482887848748
"5295",5295,11449,122,17,1,17,8.10047085517878
"5296",5296,816,168,27,1,8,1.79181323646405
"5297",5297,5582,61,40,1,31,14.753197102102
"5298",5298,2235,47,31,1,25,13.8718458856891
"5299",5299,6237,63,22,1,19,18.1169661841325
"5300",5300,5755,121,5,1,12,24.1442105474854
"5301",5301,3824,77,31,1,22,17.6636883545476
"5302",5302,11602,43,23,1,17,8.19189539646544
"5303",5303,8234,183,34,1,25,7.78437195243686
"5304",5304,6467,137,8,1,22,4.60179856937286
"5305",5305,8223,151,23,1,29,17.2478491154939
"5306",5306,4162,99,38,1,23,21.8361363412514
"5307",5307,6889,105,32,1,18,1.9734008089581
"5308",5308,5834,195,20,1,24,18.788168809453
"5309",5309,10351,32,32,1,25,0.895663409711327
"5310",5310,4310,159,30,1,8,12.2254267009886
"5311",5311,2303,199,28,1,29,8.18589700753638
"5312",5312,7891,78,31,1,28,10.2819874033378
"5313",5313,4381,143,39,1,20,25.4254999209319
"5314",5314,557,143,9,1,8,0.810507438155822
"5315",5315,3870,92,30,1,23,23.0562159581427
"5316",5316,516,176,6,1,19,18.8458143524169
"5317",5317,10707,125,38,1,13,10.6636476017535
"5318",5318,468,178,11,1,19,18.7767288788492
"5319",5319,3997,94,20,1,15,14.5772686300378
"5320",5320,4317,186,38,1,13,25.225411179547
"5321",5321,3683,59,17,1,27,16.7606384132924
"5322",5322,4051,109,21,1,13,22.423621787532
"5323",5323,10701,72,13,1,20,14.0899143694132
"5324",5324,2397,171,36,1,27,23.9815639010663
"5325",5325,6596,95,32,1,15,1.25498713171529
"5326",5326,10495,104,35,1,31,11.599538654682
"5327",5327,3480,115,27,1,27,25.9367167158411
"5328",5328,10549,140,5,1,20,5.06899044188019
"5329",5329,8680,93,31,1,10,8.47299612783035
"5330",5330,4246,106,13,1,28,21.6125573007022
"5331",5331,306,91,40,1,13,19.5015808317706
"5332",5332,5215,99,16,1,32,10.1724596871089
"5333",5333,11417,67,6,1,14,2.18278097255714
"5334",5334,9879,64,24,1,17,9.9428540062115
"5335",5335,3683,82,10,1,31,21.7095013388242
"5336",5336,12230,87,16,1,17,17.033812533136
"5337",5337,1334,67,21,1,8,6.23356352273724
"5338",5338,854,43,7,1,26,25.203616280186
"5339",5339,11177,96,27,1,27,13.1899789388811
"5340",5340,10659,104,12,1,15,22.1183190051015
"5341",5341,8675,192,26,1,21,9.82559092927771
"5342",5342,3931,109,25,1,19,22.0550683657853
"5343",5343,11528,138,24,1,31,0.407535070075653
"5344",5344,10238,161,22,1,10,18.4561153450448
"5345",5345,4341,126,8,1,16,6.84687731218967
"5346",5346,6072,101,14,1,10,8.7502552708392
"5347",5347,1663,126,15,1,21,4.4069707123572
"5348",5348,1495,192,8,1,15,6.6620176589808
"5349",5349,10497,66,23,1,19,20.2482808305311
"5350",5350,10396,27,12,1,14,25.6102847347187
"5351",5351,699,155,15,1,24,0.559824717880227
"5352",5352,8203,109,31,1,9,11.008093221982
"5353",5353,8437,120,21,1,28,22.6766693163174
"5354",5354,2787,126,14,1,19,22.7622983001671
"5355",5355,1112,161,16,1,16,19.3157097604834
"5356",5356,11203,104,25,1,27,6.38674872016627
"5357",5357,12206,103,40,1,17,15.9944584656947
"5358",5358,2141,164,22,1,32,13.7670302396277
"5359",5359,4495,102,38,1,26,1.93592687176168
"5360",5360,11802,184,38,1,20,15.9990279954527
"5361",5361,10228,122,32,1,28,18.053545696964
"5362",5362,3916,136,14,1,14,21.1638295660708
"5363",5363,3606,77,27,1,27,10.096736055525
"5364",5364,9912,67,26,1,27,26.4243543359162
"5365",5365,9217,125,29,1,12,6.53884829558223
"5366",5366,8723,155,38,1,12,20.4472777554446
"5367",5367,9428,33,24,1,25,19.3273143193063
"5368",5368,5121,127,21,1,12,12.4099929997046
"5369",5369,3809,65,8,1,16,6.1799853265211
"5370",5370,3864,117,32,1,11,18.1761111500324
"5371",5371,1192,109,22,1,22,20.7501771435661
"5372",5372,5339,79,38,1,17,24.833502521273
"5373",5373,4023,126,33,1,19,23.8376955761907
"5374",5374,12229,61,36,1,30,7.05783596444549
"5375",5375,7647,121,32,1,32,25.9782872877272
"5376",5376,11191,126,10,1,26,4.64855936931656
"5377",5377,1934,158,12,1,26,18.3300007326463
"5378",5378,1339,152,8,1,11,4.16601450095698
"5379",5379,2512,143,37,1,10,22.2758932230577
"5380",5380,10611,182,20,1,12,10.260092146348
"5381",5381,5493,145,22,1,11,6.06681260344177
"5382",5382,9854,174,23,1,27,2.08333571827644
"5383",5383,5152,70,21,1,19,1.47045758927474
"5384",5384,6437,95,33,1,25,7.30723289656057
"5385",5385,3106,133,20,1,19,25.0934139294475
"5386",5386,5275,58,30,1,15,16.7430273522807
"5387",5387,4538,94,26,1,13,25.0018677756425
"5388",5388,4624,82,11,1,23,4.02584758705343
"5389",5389,2672,140,9,1,15,6.7205835294025
"5390",5390,10339,165,10,1,12,16.4200690370698
"5391",5391,4358,37,8,1,26,11.4434516311593
"5392",5392,6115,183,35,1,23,21.3920096331011
"5393",5393,1341,79,23,1,31,25.9040659850454
"5394",5394,10161,50,10,1,26,13.5092103434224
"5395",5395,5152,93,5,1,29,1.01354504403123
"5396",5396,9020,67,31,1,22,18.2214588977795
"5397",5397,10181,54,18,1,19,8.1276199568198
"5398",5398,1251,73,25,1,28,11.5834750853563
"5399",5399,9100,163,40,1,20,2.70391880331095
"5400",5400,8944,190,20,1,31,13.1140950596214
"5401",5401,8453,64,14,1,10,22.7547673565876
"5402",5402,3486,37,20,1,14,15.8867980948463
"5403",5403,4291,198,18,1,24,24.2797240226334
