"","SimNumber","Targets","Span","Samples","Errors","OffsetVaria"
"4431",4431,286,76,12,13,18.3260651662131
"4432",4432,202,91,20,8,15.4154434661253
"4433",4433,282,81,12,29,25.1209674601168
"4434",4434,716,83,8,30,6.82459842449729
"4435",4435,519,97,2,13,19.0921402337337
"4436",4436,394,30,20,17,3.6497979452447
"4437",4437,1060,94,21,32,8.36128200842766
"4438",4438,1053,72,17,9,2.29810694858641
"4439",4439,760,34,10,31,14.4902625514648
"4440",4440,1111,68,9,17,12.2293299254391
"4441",4441,320,90,15,28,16.2309092883617
"4442",4442,1081,75,4,27,18.6093851733354
"4443",4443,1130,53,16,22,2.00859604925336
"4444",4444,1095,51,21,21,2.54320521659101
"4445",4445,921,31,3,10,19.951469866927
"4446",4446,944,58,16,15,21.4021159227367
"4447",4447,1196,29,23,16,4.84904956589616
"4448",4448,677,82,23,25,21.1028190008379
"4449",4449,708,39,3,26,25.8996011872897
"4450",4450,1090,69,11,17,0.0896670571779832
"4451",4451,654,49,8,28,6.21498116572155
"4452",4452,561,90,8,28,4.67940579136601
"4453",4453,1093,50,25,11,17.1368292443289
"4454",4454,863,77,10,19,9.87216004035063
"4455",4455,531,36,17,26,21.1051060207712
"4456",4456,375,100,12,18,9.36807620124216
"4457",4457,372,55,10,22,0.0219348753252998
"4458",4458,514,55,4,24,7.14444386397651
"4459",4459,539,56,12,22,10.0864352635993
"4460",4460,655,88,15,15,24.2314633308505
"4461",4461,1068,72,11,30,24.396810316883
"4462",4462,1146,35,16,12,0.162676880520303
"4463",4463,1078,41,24,18,13.2006570189763
"4464",4464,1134,37,22,30,3.23411538773449
"4465",4465,1168,36,5,11,13.4200364018623
"4466",4466,516,85,24,10,22.3871551655107
"4467",4467,576,91,10,23,14.068992876339
"4468",4468,1161,64,20,23,14.6307032863402
"4469",4469,914,98,11,21,26.0921499587081
"4470",4470,680,34,8,25,1.34373543254612
"4471",4471,328,77,17,25,13.150476773141
"4472",4472,218,79,22,19,6.77638761537941
"4473",4473,909,57,25,32,22.2535082953698
"4474",4474,1008,84,13,27,20.2415170496402
"4475",4475,879,81,15,17,23.2281750410439
"4476",4476,1086,36,7,15,11.4982703170169
"4477",4477,673,80,11,21,17.2684008907177
"4478",4478,1025,34,25,30,13.6464713221593
"4479",4479,560,78,4,28,6.03756167396065
"4480",4480,491,80,22,11,11.8018919703434
"4481",4481,617,91,5,26,15.1976722670435
"4482",4482,1081,31,23,23,22.5635099693195
"4483",4483,262,48,23,31,20.3339512197692
"4484",4484,804,54,24,17,25.8438971504527
"4485",4485,1131,88,14,18,20.0945130393591
"4486",4486,866,36,25,29,9.54862759633385
"4487",4487,926,71,11,15,16.3234205560519
"4488",4488,1180,89,18,27,21.0157014960521
"4489",4489,276,39,7,24,24.5015732483508
"4490",4490,862,94,18,16,18.3259642594738
"4491",4491,792,67,21,11,5.74358367554424
"4492",4492,314,35,24,28,19.484211360804
"4493",4493,604,45,19,32,16.8913043114117
"4494",4494,210,80,21,9,2.79830615895893
"4495",4495,616,83,20,20,4.91365526765399
"4496",4496,1197,100,12,19,0.300361982220784
"4497",4497,945,76,9,19,19.7822792256624
"4498",4498,1047,74,4,9,25.3116194131193
"4499",4499,662,26,11,12,13.3684383284212
"4500",4500,783,25,5,22,25.528725830829
"4501",4501,574,74,21,20,8.0180152972741
"4502",4502,902,51,9,26,24.3071960196702
"4503",4503,246,52,3,28,3.38910306765512
"4504",4504,386,41,13,30,7.97731579949823
"4505",4505,325,73,5,20,2.38748854640592
"4506",4506,350,26,21,17,21.3745285940168
"4507",4507,392,85,10,13,3.32134555885871
"4508",4508,501,55,10,28,25.3488435729735
"4509",4509,781,96,8,21,14.0976913514487
"4510",4510,201,57,14,29,9.4967932573671
"4511",4511,991,90,8,18,13.2603667849759
"4512",4512,690,49,4,17,18.3908566030047
"4513",4513,381,58,13,16,10.9171845112573
"4514",4514,1006,71,13,20,1.80214147773758
"4515",4515,760,37,7,13,19.8265539685949
"4516",4516,862,71,12,28,9.65041487412969
"4517",4517,867,62,21,21,25.5720441716046
"4518",4518,594,71,18,29,20.8752609030816
"4519",4519,862,82,22,18,25.6425012549618
"4520",4520,984,69,9,17,1.51533848833712
"4521",4521,966,48,12,23,15.612970052442
"4522",4522,1045,48,23,17,8.03586702286405
"4523",4523,357,94,23,32,12.7966968939211
"4524",4524,1177,35,19,15,21.3850575135294
"4525",4525,1103,87,2,27,17.3684347851251
"4526",4526,282,42,4,12,25.0924407331515
"4527",4527,971,93,24,8,14.5887594736598
"4528",4528,276,67,18,26,24.5740935922582
"4529",4529,796,73,17,28,9.97295222530398
"4530",4530,1062,35,12,22,8.42896066127578
"4531",4531,372,37,11,31,16.3822089889196
"4532",4532,533,85,24,10,15.5125257011321
"4533",4533,1026,92,21,20,0.142201986915432
"4534",4534,1098,34,18,10,5.81017621279694
"4535",4535,984,46,17,27,16.9593445688505
"4536",4536,428,38,8,16,22.618070684368
"4537",4537,1032,73,2,9,10.9594692782774
"4538",4538,737,100,9,17,3.05098751751706
"4539",4539,1196,26,25,18,14.7295208457918
"4540",4540,1014,77,15,24,19.1006351744684
"4541",4541,1184,38,16,15,6.06382412279886
"4542",4542,206,91,12,21,2.54312837199075
"4543",4543,1125,51,22,12,11.1401891700397
"4544",4544,501,71,7,27,20.1327987467479
"4545",4545,1079,31,15,18,14.7448864958612
"4546",4546,733,97,8,13,16.5072104435803
"4547",4547,770,77,24,9,22.7793973373706
"4548",4548,886,28,10,25,25.401377719149
"4549",4549,1079,90,18,25,5.18962762299809
"4550",4550,614,100,21,21,3.03558901337325
"4551",4551,585,65,10,32,22.5029517661296
"4552",4552,1081,74,11,25,25.4932188192499
"4553",4553,709,93,3,27,1.10419387748511
"4554",4554,575,45,2,26,22.7177178755228
"4555",4555,273,26,18,17,0.0626981130903587
"4556",4556,902,79,2,17,21.5763640801078
"4557",4557,862,96,20,32,7.46925640761736
"4558",4558,1006,59,9,28,4.99300904309005
"4559",4559,852,63,7,17,20.1435793870832
"4560",4560,929,55,8,16,21.2133122073086
"4561",4561,1151,77,14,32,8.62216789621231
"4562",4562,236,66,16,25,7.24260745150922
"4563",4563,897,93,13,25,12.7123236328978
"4564",4564,784,33,7,16,16.1413032524833
"4565",4565,291,91,2,15,9.01096730658482
"4566",4566,234,50,9,26,5.36197184819775
"4567",4567,1145,64,16,15,11.9420448294899
"4568",4568,1057,72,14,30,11.7708327032502
"4569",4569,1165,94,21,29,4.03437392579461
"4570",4570,577,47,3,25,13.2347567039139
"4571",4571,433,52,9,16,17.465545160495
"4572",4572,509,89,9,23,23.0092677203061
"4573",4573,1077,84,24,12,25.0427626456474
"4574",4574,327,57,16,11,4.19039851732133
"4575",4575,685,70,17,9,13.1703249652511
"4576",4576,499,63,20,30,9.21635444459668
"4577",4577,1089,78,24,31,19.5187187200738
"4578",4578,682,57,5,13,11.3473398160478
"4579",4579,784,46,8,22,18.008312861355
"4580",4580,673,41,15,13,15.2078857257443
"4581",4581,633,81,8,8,10.7543009206369
"4582",4582,702,31,6,32,20.7807636143074
"4583",4583,275,82,17,23,11.8439756889376
"4584",4584,551,36,5,32,26.3786170159692
"4585",4585,445,68,22,8,24.3261467433546
"4586",4586,1068,96,9,30,10.103540945655
"4587",4587,417,82,16,27,5.57547514568828
"4588",4588,1090,65,6,31,16.4008877487357
"4589",4589,303,61,22,28,12.5166930876048
"4590",4590,988,70,13,29,11.1819145355169
"4591",4591,1151,90,17,10,25.8130278878806
"4592",4592,1089,76,5,25,11.0461508696515
"4593",4593,963,41,15,9,19.585829728554
"4594",4594,361,96,5,21,3.07858026330313
"4595",4595,297,78,2,24,3.945951722475
"4596",4596,855,30,9,22,13.2639025743944
"4597",4597,380,71,23,17,14.0509627022245
"4598",4598,354,95,8,12,2.58784312506835
"4599",4599,873,71,8,13,2.16587150182039
"4600",4600,532,96,11,32,7.2047078859231
"4601",4601,1184,59,10,11,13.6859991788601
"4602",4602,1075,81,25,8,13.7780089730646
"4603",4603,691,49,23,31,2.89160403031204
"4604",4604,1021,47,3,10,0.807409931344213
"4605",4605,234,90,25,9,11.7624622563208
"4606",4606,712,29,15,29,25.4229139566857
"4607",4607,456,83,22,10,9.09760094643477
"4608",4608,624,93,5,16,13.7357570231003
"4609",4609,330,94,12,27,8.09554177536652
"4610",4610,928,61,8,16,22.4576070415743
"4611",4611,568,94,24,16,1.37404295522906
"4612",4612,490,41,21,16,4.5074409644003
"4613",4613,848,42,22,22,20.1922951124236
"4614",4614,309,74,5,16,9.37112245569774
"4615",4615,842,65,12,16,9.91698992767837
"4616",4616,1115,93,16,24,5.70050351292593
"4617",4617,883,47,20,29,2.33465428365953
"4618",4618,900,62,17,14,11.9079010861588
"4619",4619,955,94,13,29,11.1881438531126
"4620",4620,1079,41,21,11,8.7388692332569
"4621",4621,366,83,24,12,2.66226964077703
"4622",4622,646,49,5,16,11.3578131026612
"4623",4623,210,57,3,19,15.6825021871768
"4624",4624,468,43,11,10,22.4724448361821
"4625",4625,462,26,10,17,1.71742657135939
"4626",4626,978,31,3,18,16.0568650853825
"4627",4627,865,74,13,32,18.7475884747931
"4628",4628,834,93,21,12,18.5932041314133
"4629",4629,344,64,21,25,7.71017144191102
"4630",4630,401,37,25,23,16.3052797207772
"4631",4631,271,94,25,16,19.3944940652968
"4632",4632,624,95,9,20,2.70991295977146
"4633",4633,451,73,22,20,25.0944529202692
"4634",4634,336,48,2,8,18.3450977937167
"4635",4635,965,64,7,30,15.7985891622852
"4636",4636,770,82,7,15,22.1445421894647
"4637",4637,206,33,3,8,17.648788208151
"4638",4638,818,45,2,8,20.6522631236031
"4639",4639,772,85,22,23,22.6143664908255
"4640",4640,488,58,3,32,3.16734753620508
"4641",4641,667,29,23,27,11.9794340556175
"4642",4642,466,83,12,21,0.640107668237528
"4643",4643,1069,60,11,16,20.3214990073179
"4644",4644,536,29,25,15,17.632878155272
"4645",4645,820,75,18,9,24.3234385372726
"4646",4646,963,32,24,17,7.46372388020833
"4647",4647,1140,32,8,30,5.86703655880759
"4648",4648,459,50,3,21,13.8718840210945
"4649",4649,1181,73,17,14,21.9747499083485
"4650",4650,242,32,3,28,3.21706640594988
"4651",4651,810,81,18,22,20.4520530658492
"4652",4652,869,86,17,28,0.347472466741689
"4653",4653,279,78,6,26,14.0761001288395
"4654",4654,1020,29,11,26,6.75739479529136
"4655",4655,493,51,9,24,20.9143911298509
"4656",4656,503,71,6,22,6.75843635891099
"4657",4657,404,62,21,8,18.726797935283
"4658",4658,737,60,7,10,23.6668024398766
"4659",4659,1048,89,6,8,8.4876723235806
"4660",4660,1126,91,9,21,5.76397031662706
"4661",4661,1049,52,20,26,19.0827383354527
"4662",4662,808,52,9,9,16.812125523254
"4663",4663,729,86,13,24,0.487304250577232
"4664",4664,439,69,11,28,8.22435433967388
"4665",4665,1193,86,3,10,8.96629750651866
"4666",4666,487,99,9,19,12.243392518136
"4667",4667,230,65,15,16,14.1972570830083
"4668",4668,868,97,12,17,14.8862327137056
"4669",4669,928,52,4,25,17.0727463511534
"4670",4670,869,91,2,22,14.4567505626776
"4671",4671,1043,99,18,9,3.95410293246945
"4672",4672,1160,32,9,16,8.58843882374302
"4673",4673,361,25,18,24,11.9306783686171
"4674",4674,1127,68,17,11,14.3209562083303
"4675",4675,494,84,16,17,20.3793085306741
"4676",4676,403,63,16,32,14.5065270951791
"4677",4677,231,51,23,16,14.0291742132641
"4678",4678,336,39,17,10,4.8054372289707
"4679",4679,382,93,25,20,0.209366228250787
"4680",4680,995,89,6,14,4.30199122163863
"4681",4681,631,87,20,8,9.46567870905204
"4682",4682,700,36,20,24,7.36174119933462
"4683",4683,937,67,17,13,2.45367347719404
"4684",4684,666,80,12,27,7.52285832046485
"4685",4685,532,36,8,20,15.186852534987
"4686",4686,494,66,20,20,18.502193292333
"4687",4687,947,27,8,30,6.87467397534894
"4688",4688,277,69,24,21,24.9670598308987
"4689",4689,1028,99,4,16,12.2790940566843
"4690",4690,952,65,7,32,8.56498804201465
"4691",4691,354,43,2,31,9.22761112041795
"4692",4692,490,26,20,27,21.3551368853622
"4693",4693,255,49,17,9,7.06990315182414
"4694",4694,548,35,18,28,6.03031163425953
"4695",4695,1101,42,23,20,11.6183188148197
"4696",4696,626,42,20,23,3.04000162713625
"4697",4697,482,34,23,31,2.9715069531179
"4698",4698,1193,37,5,23,22.9247321879193
"4699",4699,505,96,22,15,22.4337129673783
"4700",4700,1015,45,7,14,2.73325288907648
"4701",4701,491,72,11,27,8.28788291520462
"4702",4702,1017,30,9,23,1.18673180811224
"4703",4703,992,25,15,17,23.9713625166235
"4704",4704,801,33,23,13,9.75948249758221
"4705",4705,662,87,25,22,6.52497360351169
"4706",4706,883,25,7,24,0.661611767394235
"4707",4707,659,57,24,8,26.0745404956692
"4708",4708,1136,68,25,18,16.0710702493377
"4709",4709,724,92,10,23,1.86076292553055
"4710",4710,326,48,25,27,15.9268295227578
"4711",4711,1176,71,14,29,21.9665736552202
"4712",4712,548,36,23,21,15.0732857295992
"4713",4713,315,54,22,11,9.16905766976182
"4714",4714,361,35,19,21,20.1090906358676
"4715",4715,1000,41,19,31,9.81483973112888
"4716",4716,327,81,17,30,8.64558354104799
"4717",4717,460,98,2,10,12.4793250916875
"4718",4718,542,53,4,25,11.946646608684
"4719",4719,737,60,16,18,25.6350699903355
"4720",4720,923,81,14,9,11.061309659363
"4721",4721,1114,47,10,21,14.3316382309145
"4722",4722,523,36,6,31,15.8366557376252
"4723",4723,770,27,6,23,22.1240096331032
"4724",4724,1154,25,2,31,25.0398840672818
"4725",4725,585,93,8,16,4.30259349697735
"4726",4726,574,68,15,30,12.7861244219369
"4727",4727,1090,46,7,29,6.57251035190956
"4728",4728,923,36,15,31,23.6464296129295
"4729",4729,892,43,20,20,1.29583421678003
"4730",4730,1106,38,5,30,7.92921869324171
"4731",4731,344,58,14,14,3.36221723049367
"4732",4732,944,67,11,14,5.69873894989747
"4733",4733,716,84,22,28,12.8370919994691
"4734",4734,513,63,23,13,23.322659644752
"4735",4735,999,99,18,20,14.7438052112029
"4736",4736,728,75,22,32,6.80385084515996
"4737",4737,209,63,2,21,15.8845191079655
"4738",4738,764,35,24,9,16.9989242085083
"4739",4739,235,51,7,14,14.2170802073055
"4740",4740,692,74,22,12,24.7399367951246
"4741",4741,421,88,24,13,1.83555078288913
"4742",4742,574,86,2,19,16.3327776679054
"4743",4743,781,36,7,10,26.1045181511058
"4744",4744,988,84,8,18,6.92764882885455
"4745",4745,755,82,4,15,15.2249019706803
"4746",4746,808,37,8,15,12.0287913824695
"4747",4747,764,35,16,8,9.91357893438428
"4748",4748,980,80,8,10,9.41846041380893
"4749",4749,639,31,22,16,3.55243126490619
"4750",4750,926,30,12,28,2.13388120270241
"4751",4751,793,36,17,32,16.5677559617041
"4752",4752,848,55,15,32,17.8140729349414
"4753",4753,492,99,15,13,3.55369732211274
"4754",4754,733,81,25,29,18.1372739630973
"4755",4755,1182,84,23,27,17.2357446873279
"4756",4756,545,34,5,29,11.446167166939
"4757",4757,819,85,2,14,2.46155381537112
"4758",4758,764,81,25,32,9.05271682057786
"4759",4759,479,74,20,23,17.3002889627637
"4760",4760,568,67,19,21,10.3212291056782
"4761",4761,666,75,2,11,15.6392322113006
"4762",4762,1101,100,22,20,24.0713001686446
"4763",4763,1021,32,18,8,5.53527916976484
"4764",4764,848,44,23,13,6.11377211346501
"4765",4765,1165,34,3,32,15.6841769737478
"4766",4766,751,32,23,26,23.7822453147129
"4767",4767,267,97,21,29,16.873990849701
"4768",4768,955,89,4,16,8.01023561904509
"4769",4769,673,71,14,29,3.37460295123421
"4770",4770,737,54,17,17,22.8663785455634
"4771",4771,1175,71,5,28,10.4596114911477
"4772",4772,1185,55,11,14,3.47980936643272
"4773",4773,974,61,6,8,25.4047953696349
"4774",4774,961,81,23,29,1.75845203091134
"4775",4775,879,40,10,31,18.5740499715984
"4776",4776,1164,91,24,28,25.1033008279037
"4777",4777,731,39,13,31,15.2178731792623
"4778",4778,1112,57,2,13,5.58654722788488
"4779",4779,487,47,21,9,25.7312866916938
"4780",4780,923,62,13,23,5.17808413264994
"4781",4781,1082,32,2,13,2.65461685639736
"4782",4782,556,49,7,26,19.9755925191038
"4783",4783,335,65,24,8,3.13726725266082
"4784",4784,391,67,4,8,11.8302527364173
"4785",4785,969,47,12,16,20.5648918804768
"4786",4786,427,32,8,27,24.630247035814
"4787",4787,519,52,13,21,23.7874906018802
"4788",4788,755,29,10,23,5.47776511713583
"4789",4789,1151,45,3,30,1.41296559360647
"4790",4790,318,90,15,32,19.1361902239486
"4791",4791,688,63,22,8,1.80572829123028
"4792",4792,591,97,14,11,23.9934246846507
"4793",4793,1165,58,20,25,5.06488332473557
"4794",4794,975,27,22,15,14.7214163101772
"4795",4795,867,27,22,28,0.335422931101406
"4796",4796,902,87,22,11,23.0050672667413
"4797",4797,451,56,16,28,3.17993113410496
"4798",4798,621,37,15,25,24.0539195673964
"4799",4799,1005,80,18,16,2.25373368044943
"4800",4800,675,32,7,31,9.5706839524291
"4801",4801,508,56,3,24,17.886307803164
"4802",4802,320,44,12,25,24.8067816331591
"4803",4803,1026,39,12,20,7.51846589421947
"4804",4804,578,91,8,28,7.18088807735965
"4805",4805,408,49,22,10,13.7244178141423
"4806",4806,721,44,9,22,10.6354029879433
"4807",4807,1135,69,14,31,9.37574574891198
"4808",4808,446,77,20,14,23.384456363254
"4809",4809,450,96,24,10,7.72381330502289
"4810",4810,840,100,19,32,24.493610235132
"4811",4811,386,30,20,26,22.6907181010484
"4812",4812,1156,43,24,17,9.30968062906666
"4813",4813,1031,66,6,19,16.516833207618
"4814",4814,543,66,25,13,7.8671655648849
"4815",4815,739,62,13,19,16.0643559747553
"4816",4816,659,56,7,20,23.0977888560356
"4817",4817,529,94,13,8,8.15368604626437
"4818",4818,1019,38,4,14,20.7031605013872
"4819",4819,908,49,21,23,22.6166531775908
"4820",4820,903,35,16,9,16.2091300664097
"4821",4821,400,57,9,10,9.86588950862968
"4822",4822,720,90,9,22,0.0969707246001344
"4823",4823,601,49,7,23,5.99903757247236
"4824",4824,1069,55,16,12,12.7414650241185
"4825",4825,1066,95,13,8,5.74702979339147
"4826",4826,210,64,24,13,20.9879250450896
"4827",4827,337,92,9,20,22.0560347938335
"4828",4828,202,56,14,28,2.97070718931593
"4829",4829,447,68,3,16,16.0929150683824
"4830",4830,724,72,25,21,4.94150961207924
"4831",4831,751,27,8,22,23.6062867773145
"4832",4832,456,57,5,25,12.3991668078892
"4833",4833,857,83,6,18,23.076018845564
"4834",4834,620,75,8,10,18.3432865007804
"4835",4835,918,76,25,9,13.550216164567
"4836",4836,826,58,24,14,8.0993485229793
"4837",4837,805,56,4,20,4.78272667884454
"4838",4838,1159,63,5,10,26.2693719003079
"4839",4839,1140,26,14,29,9.10992954118946
"4840",4840,678,46,9,14,4.87168485088553
"4841",4841,413,94,10,8,19.2903067804007
"4842",4842,216,45,24,21,7.30878114712937
"4843",4843,1180,80,20,8,21.6441278635697
"4844",4844,1158,47,24,23,8.79772808181494
"4845",4845,700,82,6,31,4.43582995340414
"4846",4846,663,47,23,16,13.8296757469974
"4847",4847,402,84,6,10,0.761203319479944
"4848",4848,552,27,21,24,15.7941610685461
"4849",4849,1028,82,15,9,7.34410901916865
"4850",4850,915,49,5,17,13.0380549183632
"4851",4851,1092,85,11,9,15.2526875035579
"4852",4852,213,34,3,18,5.43368317980412
"4853",4853,671,91,19,28,13.6531910446568
"4854",4854,858,99,10,14,13.8816954137925
"4855",4855,723,41,11,10,17.4125818506463
"4856",4856,519,36,7,22,15.4966572263953
"4857",4857,426,70,20,10,5.92529447703878
"4858",4858,698,98,25,27,25.0243432263313
"4859",4859,936,89,16,8,8.22679757224745
"4860",4860,616,30,21,23,10.3141383696767
"4861",4861,1142,67,2,17,15.1099794303449
"4862",4862,245,77,15,18,22.2049053104052
"4863",4863,1116,84,11,13,13.3014544173931
"4864",4864,325,73,3,10,11.7865968223412
"4865",4865,1121,47,13,12,23.9078824602366
"4866",4866,1131,67,13,18,20.2704957314432
"4867",4867,768,65,21,8,20.8223056077762
"4868",4868,305,66,16,25,22.4233100100784
"4869",4869,962,26,12,14,24.6569920415948
"4870",4870,698,70,13,24,2.9051180987868
"4871",4871,1088,72,2,27,8.35476351944939
"4872",4872,1017,90,3,30,14.1426487064152
"4873",4873,666,58,10,31,19.5864763522658
"4874",4874,849,25,9,29,4.45114296291722
"4875",4875,697,27,13,32,21.8530537771732
"4876",4876,479,63,9,26,13.1616347880226
"4877",4877,642,29,22,32,11.2953645223049
"4878",4878,475,73,7,24,3.99980690475972
"4879",4879,718,62,20,19,13.7786668442839
"4880",4880,972,45,25,22,3.6114643110109
